Time,North,East,South,West
85,red,blue,red,blue
86,red,blue,red,blue
87,red,blue,red,blue
88,red,blue,red,blue
89,red,blue,red,blue
90,red,blue,red,blue
91,red,blue,red,blue
92,red,blue,red,blue
93,red,blue,red,blue
94,red,blue,red,blue
95,red,blue,red,blue
96,red,blue,red,blue
97,red,blue,red,blue
98,red,blue,red,blue
99,red,blue,red,blue
100,red,blue,red,blue
101,red,blue,red,blue
102,red,blue,red,blue
103,red,blue,red,blue
104,red,blue,red,blue
105,red,blue,red,blue
106,red,blue,red,blue
107,red,blue,red,blue
108,red,blue,red,blue
109,red,blue,red,blue
110,red,blue,red,blue
111,red,blue,red,blue
112,red,blue,red,blue
113,red,blue,red,blue
114,red,yellow,red,yellow
115,red,yellow,red,yellow
116,red,yellow,red,yellow
117,red,red,red,red
118,red,red,red,red
119,red,red,red,red
120,blue,red,blue,red
121,blue,red,blue,red
122,blue,red,blue,red
123,blue,red,blue,red
124,blue,red,blue,red
125,blue,red,blue,red
126,blue,red,blue,red
127,blue,red,blue,red
128,blue,red,blue,red
129,blue,red,blue,red
130,blue,red,blue,red
131,blue,red,blue,red
132,blue,red,blue,red
133,blue,red,blue,red
134,blue,red,blue,red
135,blue,red,blue,red
136,blue,red,blue,red
137,blue,red,blue,red
138,blue,red,blue,red
139,blue,red,blue,red
140,blue,red,blue,red
141,blue,red,blue,red
142,blue,red,blue,red
143,blue,red,blue,red
144,blue,red,blue,red
145,blue,red,blue,red
146,blue,red,blue,red
147,blue,red,blue,red
148,blue,red,blue,red
149,blue,red,blue,red
150,blue,red,blue,red
151,blue,red,blue,red
152,blue,red,blue,red
153,blue,red,blue,red
154,blue,red,blue,red
155,blue,red,blue,red
156,blue,red,blue,red
157,blue,red,blue,red
158,yellow,red,yellow,red
159,yellow,red,yellow,red
160,yellow,red,yellow,red
161,yellow,red,yellow,red
162,red,red,red,red
163,red,red,red,red
164,red,red,red,red
165,red,red,red,red
166,red,red,red,red
167,red,red,red,red
168,red,red,red,red
169,red,red,red,red
170,red,red,red,red
171,red,red,red,red
172,red,red,red,red
173,red,red,red,red
174,red,blue,red,blue
175,red,blue,red,blue
176,red,blue,red,blue
177,red,blue,red,blue
178,red,blue,red,blue
179,red,blue,red,blue
180,red,blue,red,blue
181,red,blue,red,blue
182,red,blue,red,blue
183,red,blue,red,blue
184,red,blue,red,blue
185,red,blue,red,blue
186,red,blue,red,blue
187,red,blue,red,blue
188,red,blue,red,blue
189,red,blue,red,blue
190,red,blue,red,blue
191,red,blue,red,blue
192,red,blue,red,blue
193,red,blue,red,blue
194,red,blue,red,blue
195,red,blue,red,blue
196,red,blue,red,blue
197,red,blue,red,blue
198,red,blue,red,blue
199,red,blue,red,blue
200,red,blue,red,blue
201,red,blue,red,blue
202,red,blue,red,blue
203,red,blue,red,blue
204,red,blue,red,blue
205,red,blue,red,blue
206,red,blue,red,blue
207,red,blue,red,blue
208,red,blue,red,blue
209,red,blue,red,blue
210,red,blue,red,blue
211,red,blue,red,blue
212,red,blue,red,blue
213,red,blue,red,blue
214,red,blue,red,blue
215,red,blue,red,blue
216,red,blue,red,blue
217,red,blue,red,blue
218,red,blue,red,blue
219,red,blue,red,blue
220,red,blue,red,blue
221,red,blue,red,blue
222,red,blue,red,blue
223,red,blue,red,blue
224,red,blue,red,blue
225,red,blue,red,blue
226,red,blue,red,blue
227,red,blue,red,blue
228,red,blue,red,blue
229,red,blue,red,blue
230,red,blue,red,blue
231,red,blue,red,blue
232,red,blue,red,blue
233,red,blue,red,blue
234,red,yellow,red,yellow
235,red,yellow,red,yellow
236,red,yellow,red,yellow
237,red,red,red,red
238,red,red,red,red
239,red,red,red,red
240,blue,red,blue,red
241,blue,red,blue,red
242,blue,red,blue,red
243,blue,red,blue,red
244,blue,red,blue,red
245,blue,red,blue,red
246,blue,red,blue,red
247,blue,red,blue,red
248,blue,red,blue,red
249,blue,red,blue,red
250,blue,red,blue,red
251,blue,red,blue,red
252,blue,red,blue,red
253,blue,red,blue,red
254,blue,red,blue,red
255,blue,red,blue,red
256,blue,red,blue,red
257,blue,red,blue,red
258,blue,red,blue,red
259,blue,red,blue,red
260,blue,red,blue,red
261,blue,red,blue,red
262,blue,red,blue,red
263,blue,red,blue,red
264,blue,red,blue,red
265,blue,red,blue,red
266,blue,red,blue,red
267,blue,red,blue,red
268,blue,red,blue,red
269,blue,red,blue,red
270,blue,red,blue,red
271,blue,red,blue,red
272,blue,red,blue,red
273,blue,red,blue,red
274,blue,red,blue,red
275,blue,red,blue,red
276,blue,red,blue,red
277,blue,red,blue,red
278,yellow,red,yellow,red
279,yellow,red,yellow,red
280,yellow,red,yellow,red
281,yellow,red,yellow,red
282,red,red,red,red
283,red,red,red,red
284,red,red,red,red
285,red,red,red,red
286,red,red,red,red
287,red,red,red,red
288,red,red,red,red
289,red,red,red,red
290,red,red,red,red
291,red,red,red,red
292,red,red,red,red
293,red,red,red,red
294,red,blue,red,blue
295,red,blue,red,blue
296,red,blue,red,blue
297,red,blue,red,blue
298,red,blue,red,blue
299,red,blue,red,blue
300,red,blue,red,blue
301,red,blue,red,blue
302,red,blue,red,blue
303,red,blue,red,blue
304,red,blue,red,blue
305,red,blue,red,blue
306,red,blue,red,blue
307,red,blue,red,blue
308,red,blue,red,blue
309,red,blue,red,blue
310,red,blue,red,blue
311,red,blue,red,blue
312,red,blue,red,blue
313,red,blue,red,blue
314,red,blue,red,blue
315,red,blue,red,blue
316,red,blue,red,blue
317,red,blue,red,blue
318,red,blue,red,blue
319,red,blue,red,blue
320,red,blue,red,blue
321,red,blue,red,blue
322,red,blue,red,blue
323,red,blue,red,blue
324,red,blue,red,blue
